,block,schooldist,council,zipcode,bldgclass,landuse,lotarea,bldgarea,numfloors,unitstotal,assesstot,yearbuilt,longitude,latitude,Cluster
270214,1461,2.0,5.0,10065.0,RM,4.0,11347.0,258451.0,30.0,209.0,41845054.0,2005.0,-73.95813199999999,40.7642818,3
270225,1469,2.0,5.0,10021.0,D4,3.0,10216.0,136820.0,19.0,157.0,12874500.0,1963.0,-73.95277890000001,40.768742700000004,3
270244,1460,2.0,5.0,10065.0,D6,4.0,10050.0,140122.0,23.0,129.0,16647300.0,1999.0,-73.9586017,40.7636699,3
270247,1466,2.0,5.0,10021.0,D4,3.0,20433.0,238180.0,19.0,194.0,26930700.0,1962.0,-73.9553468,40.7672149,3
270319,1486,2.0,5.0,10021.0,D3,3.0,6096.0,71750.0,20.0,82.0,9078750.0,2014.0,-73.952375,40.7681826,3
270365,1488,2.0,5.0,10021.0,D3,3.0,20750.0,257247.0,17.0,224.0,18139050.0,1964.0,-73.951327,40.769625899999994,3
270372,1488,2.0,5.0,10021.0,D3,3.0,34500.0,530809.0,33.0,427.0,45603450.0,1964.0,-73.9508903,40.7694446,3
270386,1508,2.0,5.0,10075.0,D4,3.0,2247.0,25010.0,17.0,15.0,2983500.0,1980.0,-73.9577391,40.774780299999996,3
270451,1510,2.0,4.0,10028.0,D4,3.0,1879.0,25406.0,18.0,17.0,2605950.0,1983.0,-73.9580593,40.7764685,3
270467,1510,2.0,5.0,10028.0,D7,4.0,7151.0,78874.0,16.0,61.0,12318750.0,1987.0,-73.9575756,40.776372200000004,3
270496,1511,2.0,5.0,10028.0,D4,3.0,8983.0,91090.0,16.0,67.0,8291700.0,1961.0,-73.9568998,40.777247499999994,3
270565,1529,2.0,5.0,10028.0,D4,3.0,7600.0,96699.0,18.0,120.0,8856450.0,1964.0,-73.95498640000001,40.776898200000005,3
270604,1537,2.0,5.0,10128.0,D6,4.0,49146.0,693459.0,40.0,586.0,44526150.0,1975.0,-73.94971140000001,40.7816115,2
270616,1543,2.0,5.0,10028.0,D6,4.0,12770.0,251307.0,30.0,73.0,16972200.0,2019.0,-73.95408570000001,40.774112,3
270630,1536,2.0,5.0,10128.0,RD,3.0,153080.0,666393.0,42.0,648.0,74203018.0,1975.0,-73.95109090000001,40.7813596,2
270677,1546,2.0,5.0,10028.0,D6,4.0,18408.0,267772.0,22.0,234.0,15879150.0,1967.0,-73.95090040000001,40.7753485,3
270829,1560,2.0,5.0,10028.0,D6,4.0,21800.0,302049.0,35.0,316.0,34145550.0,1980.0,-73.9516385,40.7732052,2
270892,1563,2.0,5.0,10028.0,D7,4.0,6713.0,54482.0,19.0,70.0,6207300.0,1985.0,-73.9489803,40.774409000000006,3
271379,1730,5.0,9.0,10037.0,D3,3.0,68200.0,267008.0,16.0,286.0,11314800.0,1959.0,-73.940556,40.811958399999995,3
271394,1730,5.0,9.0,10037.0,D3,3.0,71575.0,269630.0,16.0,286.0,9901800.0,1959.0,-73.93963149999999,40.8116614,3
271421,1737,5.0,9.0,10037.0,D3,3.0,64675.0,185318.0,16.0,257.0,6344550.0,1959.0,-73.93670350000001,40.817421,3
271447,1737,5.0,9.0,10037.0,D3,3.0,80975.0,185318.0,16.0,259.0,7761150.0,1961.0,-73.93767199999999,40.8171032,3
271456,1737,5.0,9.0,10037.0,D3,3.0,66825.0,185318.0,16.0,256.0,6313050.0,1959.0,-73.9373329,40.8165843,3
271691,1787,4.0,8.0,10035.0,D9,3.0,33807.0,247156.0,35.0,148.0,8113950.0,1974.0,-73.93615129999999,40.8017346,3
271769,1787,4.0,8.0,10035.0,D9,3.0,26945.0,285185.0,35.0,216.0,10057950.0,1974.0,-73.93663149999999,40.8019353,3
271882,1836,3.0,7.0,10025.0,D4,3.0,7567.0,100530.0,16.0,99.0,6198750.0,1929.0,-73.96278259999998,40.7948214,3
271900,1841,3.0,7.0,10025.0,D4,3.0,3819.0,46416.0,16.0,63.0,2646900.0,1930.0,-73.9618522,40.798575899999996,3
271919,1837,3.0,7.0,10025.0,D4,3.0,11202.0,132877.0,17.0,93.0,9065700.0,1926.0,-73.96254040000001,40.7951726,3
271949,1855,3.0,7.0,10025.0,D3,3.0,628400.0,700175.0,17.0,1162.0,42960150.0,1958.0,-73.9657717,40.7972816,3
271973,1851,3.0,7.0,10025.0,D4,3.0,10092.0,121713.0,17.0,140.0,8535600.0,1930.0,-73.9690167,40.7937912,3
271993,1871,3.0,6.0,10025.0,D3,3.0,9600.0,107869.0,16.0,96.0,6705450.0,1926.0,-73.9711856,40.7974971,3
272002,1852,3.0,7.0,10025.0,D3,3.0,19935.0,257760.0,16.0,287.0,14985450.0,1963.0,-73.9677087,40.795004,3
272012,1852,3.0,7.0,10025.0,D3,3.0,24757.0,257760.0,16.0,287.0,16095600.0,1958.0,-73.9666575,40.795374200000005,3
272091,1888,3.0,6.0,10025.0,D3,3.0,7280.0,91615.0,16.0,80.0,6353550.0,1927.0,-73.97241020000001,40.7968497,3
272152,1896,3.0,7.0,10025.0,H8,8.0,15138.0,115000.0,17.0,1.0,5810850.0,1987.0,-73.9651196,40.8078925,0
272166,1893,3.0,7.0,10025.0,D4,3.0,11259.0,132981.0,16.0,75.0,8800650.0,1922.0,-73.9681666,40.80420170000001,3
272658,1991,3.0,7.0,10027.0,M9,8.0,32367.0,571200.0,19.0,82.0,51017850.0,1958.0,-73.96372729999999,40.8108152,0
272671,1991,3.0,7.0,10027.0,M1,8.0,76371.0,259640.0,19.0,2.0,28921500.0,1927.0,-73.9630874,40.811753700000004,0
272725,1995,5.0,7.0,10027.0,D3,3.0,21075.0,256528.0,26.0,146.0,8037900.0,1968.0,-73.9599017,40.8169072,3
272734,2016,5.0,9.0,10039.0,D4,3.0,344644.0,1487977.0,27.0,1229.0,24517350.0,1968.0,-73.936261,40.822926700000004,3
272735,1995,5.0,7.0,10027.0,D3,3.0,42200.0,339104.0,26.0,182.0,9502200.0,1964.0,-73.9603497,40.8168717,3
273248,2087,6.0,7.0,10031.0,D4,3.0,71837.0,410560.0,24.0,369.0,9464400.0,1964.0,-73.95443459999998,40.823555600000006,3
273757,2138,6.0,10.0,10032.0,I1,8.0,364433.0,3693539.0,22.0,1.0,384395850.0,1930.0,-73.9416362,40.8406961,0
273759,2139,6.0,10.0,10032.0,I1,8.0,35400.0,230565.0,17.0,1.0,20277900.0,1975.0,-73.9425814,40.842692,0
273767,2139,6.0,10.0,10032.0,I1,8.0,33500.0,211400.0,16.0,0.0,6982650.0,1948.0,-73.94286740000001,40.8421157,0
273788,2139,6.0,10.0,10032.0,I4,8.0,53625.0,1651267.0,31.0,236.0,127188450.0,1970.0,-73.9430278,40.8447809,0
273801,2139,6.0,10.0,10032.0,I1,8.0,20538.0,213214.0,19.0,0.0,19182150.0,1930.0,-73.94350329999999,40.842396,0
273819,2139,6.0,10.0,10032.0,I4,8.0,26025.0,807327.0,31.0,1.0,67987350.0,1970.0,-73.94332490000001,40.8439192,0
274079,2170,6.0,10.0,10040.0,D4,3.0,96675.0,223200.0,21.0,205.0,9219600.0,1959.0,-73.9269065,40.8593215,3
274120,2170,6.0,10.0,10040.0,D4,3.0,61675.0,201206.0,21.0,169.0,10102050.0,1963.0,-73.92836870000001,40.857738700000006,3
274125,2170,6.0,10.0,10040.0,D4,3.0,71350.0,222714.0,21.0,204.0,9424350.0,1961.0,-73.9278078,40.8582159,3
274164,2170,6.0,10.0,10040.0,D4,3.0,118025.0,283388.0,21.0,218.0,10653300.0,1963.0,-73.9295145,40.857819,3
274278,2179,6.0,10.0,10033.0,D3,3.0,10250.0,142600.0,19.0,138.0,4374000.0,1967.0,-73.9412286,40.8520919,3
274654,2269,7.0,8.0,10454.0,D3,3.0,63284.0,209819.0,17.0,173.0,3267900.0,1970.0,-73.91675500000001,40.810458700000005,3
274985,2298,7.0,8.0,10454.0,D1,3.0,268760.0,977430.0,19.0,709.0,15066900.0,1961.0,-73.924401,40.8086305,3
275005,2306,7.0,8.0,10454.0,D6,4.0,96400.0,234600.0,20.0,235.0,4941450.0,1955.0,-73.9212459,40.812962299999995,3
275006,2311,7.0,8.0,10454.0,D3,3.0,385000.0,1478410.0,20.0,1022.0,31487400.0,1964.0,-73.92685999999999,40.809535100000005,3
275137,2346,7.0,17.0,10451.0,D7,4.0,30049.0,278555.0,26.0,279.0,4283550.0,2020.0,-73.92852090000001,40.816988099999996,3
275370,2390,9.0,16.0,10456.0,D3,3.0,61867.0,174480.0,16.0,206.0,4572900.0,1963.0,-73.9066666,40.83284520000001,3
275406,2395,9.0,16.0,10456.0,D6,4.0,197199.0,638855.0,21.0,607.0,14857650.0,1964.0,-73.9084336,40.832887799999995,3
275688,2443,7.0,16.0,10451.0,F5,6.0,271835.0,12000.0,25.0,1.0,468000.0,1931.0,-73.92168079999999,40.824054,0
276564,2610,9.0,16.0,10456.0,D6,4.0,110765.0,285056.0,17.0,322.0,6478200.0,1965.0,-73.9047526,40.8319626,3
276759,2628,7.0,17.0,10455.0,D3,3.0,89225.0,914050.0,22.0,1007.0,17534250.0,1958.0,-73.90819499999999,40.8172482,3
276953,2638,8.0,16.0,10456.0,D4,3.0,116000.0,292000.0,18.0,320.0,6349950.0,1960.0,-73.90553220000001,40.8224006,3
276960,2638,8.0,16.0,10456.0,D3,3.0,231000.0,750000.0,16.0,619.0,10013400.0,1960.0,-73.90439090000001,40.8221279,3
281363,3093,12.0,17.0,10457.0,D6,4.0,19840.0,145330.0,16.0,153.0,4126050.0,1975.0,-73.888349,40.8457071,3
281378,3094,12.0,15.0,10457.0,D1,3.0,29197.0,145330.0,16.0,152.0,4127400.0,1975.0,-73.88817809999999,40.8463547,3
282039,3100,10.0,15.0,10457.0,D7,4.0,38559.0,190000.0,16.0,167.0,4615200.0,1971.0,-73.8848563,40.850592,3
282267,3130,12.0,15.0,10460.0,D4,3.0,22500.0,214344.0,21.0,221.0,4859100.0,1972.0,-73.8802979,40.840794200000005,3
282306,425,1.0,1.0,10002.0,D6,4.0,4548.0,38959.0,16.0,79.0,1128600.0,2020.0,-73.9928245,40.7208865,3
282388,3113,10.0,15.0,10460.0,D1,3.0,62835.0,207850.0,16.0,249.0,5920200.0,1973.0,-73.8833194,40.8509911,3
282916,3226,10.0,14.0,10468.0,D4,3.0,355225.0,1171970.0,16.0,1119.0,20226150.0,1950.0,-73.9077572,40.864591299999994,3
282941,3251,10.0,11.0,10468.0,D4,3.0,89622.0,381213.0,21.0,352.0,6431400.0,1967.0,-73.8888852,40.8774446,3
282942,3251,10.0,11.0,10468.0,D6,4.0,68259.0,1074490.0,42.0,872.0,15732900.0,1975.0,-73.8861876,40.8795554,2
283015,3252,10.0,11.0,10463.0,D4,3.0,121000.0,425070.0,20.0,319.0,4826250.0,1968.0,-73.8891429,40.883326700000005,3
283365,3258,10.0,11.0,10463.0,D4,3.0,53000.0,232808.0,22.0,171.0,3163500.0,1965.0,-73.8987988,40.8808736,3
283449,3261,10.0,14.0,10463.0,D3,3.0,139150.0,376185.0,21.0,344.0,6440850.0,1975.0,-73.9001895,40.8795436,3
283471,3263,10.0,11.0,10463.0,D4,3.0,54475.0,247530.0,19.0,188.0,6213150.0,1963.0,-73.89503909999999,40.8847045,3
285948,3627,8.0,17.0,10473.0,D4,3.0,69551.0,256750.0,19.0,225.0,4056300.0,1962.0,-73.8734855,40.821664500000004,3
285949,3627,8.0,17.0,10473.0,D4,3.0,33175.0,256750.0,19.0,225.0,3117600.0,1962.0,-73.8732275,40.8205773,3
285959,3627,8.0,17.0,10473.0,D4,3.0,69599.0,256750.0,19.0,225.0,4149450.0,1962.0,-73.87557650000001,40.8202615,3
285960,3642,8.0,18.0,10473.0,D3,3.0,34063.0,176054.0,16.0,157.0,3050550.0,1968.0,-73.86183270000001,40.8220464,3
285963,3649,8.0,17.0,10473.0,D3,3.0,72500.0,153400.0,18.0,144.0,1830600.0,1964.0,-73.88001009999999,40.8220063,3
285965,3650,8.0,17.0,10473.0,D3,3.0,87998.0,174671.0,18.0,213.0,2294550.0,1964.0,-73.879139,40.8222003,3
289074,1413,2.0,4.0,10075.0,D4,3.0,7253.0,77953.0,20.0,80.0,7965000.0,1947.0,-73.9598655,40.7750528,3
292449,4205,11.0,13.0,10461.0,W9,8.0,240008.0,959880.0,28.0,2.0,65919150.0,1972.0,-73.84443329999999,40.852443900000004,0
293093,4250,8.0,13.0,10461.0,Z9,,5950.0,1736.0,62.0,1.0,76500.0,1995.0,-73.8305146,40.8546722,2
293804,4290,11.0,13.0,10462.0,D3,3.0,107835.0,252400.0,24.0,230.0,4154850.0,1952.0,-73.8640572,40.8509097,3
299630,4641,11.0,12.0,10467.0,D4,3.0,48500.0,167000.0,16.0,142.0,3948750.0,1965.0,-73.8680096,40.8792258,3
300090,4671,11.0,12.0,10467.0,D4,3.0,135529.0,318060.0,30.0,266.0,6223050.0,1971.0,-73.8609397,40.8776339,3
311980,1014,2.0,3.0,10036.0,H3,5.0,14500.0,238818.0,22.0,1.0,12828600.0,1929.0,-73.9885,40.7573282,0
315439,5777,10.0,11.0,10463.0,D4,3.0,67750.0,154640.0,20.0,173.0,2966400.0,1966.0,-73.90325949999999,40.887102399999996,3
315629,1373,2.0,5.0,10044.0,RR,4.0,23774.0,197258.0,21.0,266.0,26454151.0,2014.0,-73.95077490000001,40.7594537,3
315803,5846,10.0,11.0,10471.0,D3,3.0,255925.0,230600.0,20.0,240.0,5838750.0,1975.0,-73.9022954,40.9032595,3
316373,5953,10.0,11.0,10471.0,D4,3.0,255000.0,404890.0,20.0,437.0,11045700.0,1961.0,-73.9058353,40.9069732,3
316392,5953,10.0,11.0,10471.0,D4,3.0,177500.0,400180.0,20.0,435.0,10711350.0,1961.0,-73.90549709999999,40.90821079999999,3
316393,5953,10.0,11.0,10471.0,D4,3.0,234275.0,407920.0,20.0,437.0,11256750.0,1962.0,-73.9054233,40.909251,3
316469,45,13.0,33.0,11201.0,D6,4.0,52171.0,362940.0,26.0,79.0,10954350.0,2019.0,-73.99083929999999,40.7022,1
316598,212,13.0,33.0,11201.0,D4,3.0,34821.0,352698.0,27.0,250.0,8219700.0,1967.0,-73.9912615,40.7003528,1
316796,282,15.0,39.0,11201.0,D6,4.0,24666.0,145845.0,20.0,50.0,3143250.0,2020.0,-73.9982547,40.6908974,1
318013,394,15.0,33.0,11217.0,D3,3.0,243000.0,509151.0,21.0,709.0,18366300.0,1965.0,-73.98382209999998,40.6825412,1
323037,1210,3.0,6.0,10024.0,D3,3.0,6948.0,76193.0,16.0,60.0,5947650.0,1926.0,-73.97704159999999,40.782913,3
327111,1072,15.0,39.0,11215.0,D4,3.0,4418.0,57824.0,16.0,33.0,3753000.0,1928.0,-73.9719865,40.6708901,1
327292,1064,13.0,39.0,11217.0,D4,3.0,6650.0,94821.0,16.0,45.0,4180950.0,1928.0,-73.9714448,40.673124200000004,1
327637,1189,17.0,35.0,11225.0,D3,3.0,63506.0,320000.0,33.0,321.0,10713150.0,1973.0,-73.9598184,40.6676559,1
329481,1302,17.0,35.0,11225.0,D1,3.0,250325.0,1435162.0,25.0,1321.0,31307400.0,1960.0,-73.9581006,40.6650615,1
340548,1933,13.0,35.0,11205.0,D4,3.0,120045.0,371890.0,24.0,327.0,14496750.0,1963.0,-73.9643993,40.689127,1
340549,1933,13.0,35.0,11238.0,D4,3.0,99953.0,370990.0,24.0,328.0,11792700.0,1963.0,-73.9633788,40.6892447,1
340557,1933,13.0,35.0,11238.0,D4,3.0,136970.0,370990.0,24.0,327.0,10787850.0,1963.0,-73.9620409,40.6893953,1
341393,2007,13.0,35.0,11238.0,D4,3.0,84155.0,252500.0,31.0,300.0,9093600.0,1974.0,-73.9701642,40.682930999999996,1
341680,2100,13.0,35.0,11217.0,D4,3.0,8900.0,137000.0,17.0,204.0,10314900.0,1931.0,-73.97398790000001,40.687551299999996,1
341893,2166,14.0,33.0,11249.0,D6,4.0,220071.0,559464.0,25.0,536.0,21873600.0,1974.0,-73.9662224,40.7062494,1
342678,2416,14.0,34.0,11249.0,D6,4.0,28063.0,169319.0,19.0,132.0,13500900.0,2017.0,-73.9647757,40.7138081,1
346568,3058,14.0,34.0,11206.0,D4,3.0,180400.0,894000.0,22.0,774.0,24735600.0,1963.0,-73.9489821,40.706064700000006,1
346605,3077,14.0,34.0,11206.0,D4,3.0,257500.0,751412.0,21.0,772.0,20419650.0,1965.0,-73.94689140000001,40.7045349,1
346606,3078,14.0,34.0,11206.0,D4,3.0,259200.0,758750.0,21.0,774.0,18626400.0,1973.0,-73.94529720000001,40.704586299999995,1
346725,3098,14.0,34.0,11206.0,D9,3.0,101000.0,262200.0,19.0,205.0,8989650.0,1931.0,-73.9400569,40.704331200000006,1
354599,3621,23.0,42.0,11212.0,D9,3.0,41905.0,158620.0,20.0,172.0,5056200.0,1948.0,-73.9116137,40.6560213,1
354752,3633,23.0,42.0,11212.0,D4,3.0,87372.0,398223.0,17.0,342.0,9722250.0,1962.0,-73.909272,40.6553278,1
355899,3797,23.0,42.0,11212.0,D3,3.0,100000.0,176496.0,25.0,288.0,6948450.0,1948.0,-73.9021047,40.664355,1
370091,4815,17.0,40.0,11203.0,D4,3.0,42558.0,152200.0,16.0,160.0,5307750.0,1959.0,-73.9456809,40.6585951,1
374982,5084,17.0,40.0,11226.0,D6,4.0,32125.0,366757.0,20.0,469.0,26012250.0,2017.0,-73.9543062,40.65270579999999,1
398032,6471,21.0,43.0,11214.0,D6,4.0,45688.0,292528.0,23.0,155.0,6219900.0,2019.0,-73.9971122,40.5952883,1
431559,301,24.0,26.0,11101.0,H9,5.0,20297.0,104875.0,20.0,1.0,1224450.0,2018.0,-73.9363794,40.7369754,1
432429,473,30.0,26.0,11101.0,H2,5.0,19159.0,182685.0,24.0,1.0,1947528.0,2018.0,-73.942612,40.7568836,1
432438,475,30.0,26.0,11101.0,H3,5.0,32516.0,165220.0,16.0,405.0,6279637.0,2018.0,-73.94392490000001,40.758037,1
432441,473,30.0,26.0,11101.0,H2,5.0,8500.0,93160.0,16.0,1.0,5853600.0,2017.0,-73.9426376,40.7565844,1
432453,475,30.0,26.0,11101.0,H3,5.0,9983.0,87763.0,16.0,1.0,3871428.0,2019.0,-73.9434337,40.7584842,1
454986,1842,24.0,25.0,11373.0,O8,4.0,46768.0,417383.0,18.0,186.0,31133625.0,2017.0,-73.8752853,40.736618,1
455854,1918,24.0,21.0,11368.0,D6,4.0,47508.0,246521.0,16.0,226.0,8573400.0,1962.0,-73.8650773,40.736461,1
455855,1918,24.0,21.0,11368.0,D3,3.0,48800.0,239442.0,16.0,225.0,7424100.0,1962.0,-73.8642505,40.7366906,1
455864,1918,24.0,21.0,11368.0,D1,3.0,58482.0,238443.0,16.0,232.0,6134850.0,1962.0,-73.8631252,40.7364121,1
455868,1918,24.0,21.0,11368.0,D3,3.0,57060.0,237443.0,16.0,232.0,7306200.0,1962.0,-73.8639846,40.736149600000005,1
455871,1918,24.0,21.0,11368.0,D1,3.0,59378.0,238443.0,16.0,232.0,5718600.0,1962.0,-73.86226590000001,40.736671799999996,1
455872,1918,24.0,21.0,11368.0,D1,3.0,58400.0,239000.0,16.0,232.0,6249150.0,1965.0,-73.86138129999999,40.7369315,1
455874,1918,28.0,21.0,11368.0,O4,5.0,41380.0,454645.0,20.0,13.0,29139750.0,1970.0,-73.86438790000001,40.7347804,1
455881,1918,28.0,21.0,11368.0,D3,3.0,69540.0,235000.0,16.0,238.0,7039800.0,1963.0,-73.8627402,40.7358901,1
455888,1918,28.0,21.0,11368.0,D3,3.0,51485.0,235000.0,16.0,243.0,6170850.0,1963.0,-73.862543,40.7352805,1
455890,1918,24.0,21.0,11368.0,D1,3.0,52821.0,233000.0,16.0,224.0,6579000.0,1965.0,-73.86055440000001,40.737180200000005,1
455891,1918,28.0,21.0,11368.0,D1,3.0,56569.0,232000.0,16.0,233.0,6370650.0,1966.0,-73.8602345,40.7366144,1
455892,1918,28.0,21.0,11368.0,D1,3.0,50407.0,235000.0,16.0,231.0,6235650.0,1966.0,-73.8599325,40.736054100000004,1
455893,1918,24.0,21.0,11368.0,D6,4.0,59375.0,254600.0,16.0,220.0,7255800.0,1962.0,-73.8648547,40.7359118,1
455913,1918,24.0,21.0,11368.0,D6,4.0,52607.0,253093.0,16.0,236.0,5970600.0,1962.0,-73.86340200000001,40.7369449,1
455916,1918,28.0,21.0,11368.0,D1,3.0,58590.0,235000.0,16.0,232.0,6961950.0,1966.0,-73.8610866,40.736357500000004,1
455917,1918,28.0,21.0,11368.0,D7,4.0,51475.0,235000.0,16.0,230.0,7335450.0,1966.0,-73.8607991,40.7357999,1
455918,1918,28.0,21.0,11368.0,D3,3.0,51885.0,220000.0,16.0,233.0,6395400.0,1963.0,-73.8616693,40.7355402,1
455926,1918,28.0,21.0,11368.0,D3,3.0,48120.0,235000.0,16.0,232.0,6151500.0,1963.0,-73.8618702,40.736072899999996,1
458017,2159,28.0,29.0,11375.0,D6,4.0,63405.0,305299.0,17.0,184.0,7046945.0,2020.0,-73.85073270000001,40.736964799999996,1
459629,2322,24.0,26.0,11377.0,D4,3.0,5900.0,290000.0,18.0,282.0,7079400.0,1964.0,-73.9040481,40.7391652,1
465596,2813,24.0,30.0,11379.0,C0,2.0,7040.0,3146.0,35.0,3.0,93180.0,1999.0,-73.8868092,40.726828399999995,1
475976,3445,24.0,34.0,11385.0,D9,3.0,10000.0,0.0,17.0,138.0,387450.0,0.0,-73.9096834,40.700164,1
482934,3880,24.0,30.0,11385.0,D4,3.0,106575.0,295340.0,20.0,241.0,5553450.0,1965.0,-73.85485959999998,40.7060064,1
496981,5145,25.0,20.0,11355.0,D3,3.0,39922.0,205585.0,19.0,290.0,3774150.0,1970.0,-73.8221387,40.7520396,1
527178,1302,2.0,4.0,10017.0,RC,5.0,162672.0,1270270.0,50.0,49.0,319737588.0,1963.0,-73.9742574,40.75525089999999,2
531446,572,2.0,3.0,10011.0,D6,4.0,10315.0,132420.0,17.0,115.0,17896950.0,1940.0,-73.9963918,40.732829100000004,3
532273,1010,2.0,4.0,10019.0,D8,3.0,20621.0,572348.0,82.0,62.0,0.0,1924.0,-73.9775681,40.7649531,2
539183,9695,28.0,24.0,11432.0,D1,3.0,168510.0,547303.0,16.0,482.0,23745150.0,1937.0,-73.8047666,40.705452,1
581961,5759,10.0,11.0,10463.0,D3,3.0,175000.0,345000.0,21.0,401.0,4968450.0,1962.0,-73.90650009999999,40.8844674,3
588079,156,2.0,1.0,10278.0,O9,5.0,136994.0,1653794.0,45.0,45.0,157365900.0,1968.0,-74.0038165,40.7151364,2
588083,156,2.0,1.0,10278.0,O4,5.0,71586.0,905500.0,41.0,41.0,78493500.0,1977.0,-74.0045885,40.7155645,2
588156,1185,3.0,6.0,10023.0,D4,3.0,7658.0,100772.0,16.0,50.0,9404550.0,1925.0,-73.98301790000001,40.782362299999996,3
588203,1512,2.0,5.0,10028.0,D4,3.0,11030.0,120034.0,16.0,61.0,9437400.0,1961.0,-73.95658909999999,40.7776125,3
588211,1538,2.0,5.0,10128.0,D4,3.0,74758.0,759187.0,42.0,656.0,60465600.0,1973.0,-73.9494689,40.782311299999996,2
588595,119,13.0,33.0,11201.0,D6,4.0,27434.0,164559.0,20.0,183.0,9080100.0,2019.0,-73.9857011,40.6970393,1
589365,2283,14.0,33.0,11249.0,HB,5.0,50000.0,185141.0,22.0,184.0,16983900.0,2017.0,-73.956737,40.722289399999994,1
591458,1918,24.0,21.0,11368.0,D1,3.0,52343.0,235000.0,16.0,237.0,5910300.0,1962.0,-73.8616653,40.737466999999995,1
591471,1918,24.0,21.0,11368.0,D1,3.0,51994.0,234000.0,16.0,231.0,6295950.0,1962.0,-73.86080229999999,40.7377295,1
592049,5181,25.0,20.0,11355.0,H9,5.0,32532.0,273898.0,18.0,180.0,10423503.0,2013.0,-73.82388979999999,40.7572628,1
594547,1317,2.0,4.0,10017.0,O4,5.0,31129.0,559755.0,27.0,57.0,65271150.0,1960.0,-73.9733313,40.7515809,0
594576,1331,2.0,4.0,10022.0,D4,3.0,9037.0,105749.0,18.0,96.0,9123300.0,1960.0,-73.9657657,40.7598159,3
594577,1132,3.0,3.0,10023.0,W6,8.0,194620.0,1025320.0,20.0,212.0,149373900.0,1950.0,-73.985353,40.7709939,0
594583,1132,3.0,3.0,10023.0,D8,3.0,6827.0,312041.0,48.0,259.0,39622050.0,2013.0,-73.9867177,40.7710874,2
594688,1169,3.0,6.0,10024.0,D6,4.0,10216.0,131476.0,16.0,134.0,14251050.0,1929.0,-73.97945759999999,40.7821531,3
594702,1290,2.0,4.0,10022.0,O4,5.0,12552.0,214392.0,21.0,20.0,46994400.0,1957.0,-73.9724363,40.760045500000004,0
594726,1310,2.0,4.0,10022.0,D4,3.0,15675.0,197972.0,16.0,159.0,16807500.0,1962.0,-73.9700936,40.760124499999996,3
595183,2304,7.0,8.0,10454.0,D3,3.0,264000.0,550000.0,22.0,642.0,10022400.0,1963.0,-73.92216450000001,40.812109299999996,3
595308,1124,3.0,6.0,10023.0,D7,4.0,10931.0,143791.0,18.0,213.0,12757500.0,1927.0,-73.9784988,40.776979100000005,3
595332,1601,3.0,9.0,10035.0,D7,4.0,48906.0,162530.0,21.0,148.0,5302800.0,1976.0,-73.9462936,40.801874299999994,3
595395,3343,10.0,11.0,10467.0,D9,3.0,49127.0,673920.0,28.0,402.0,12757950.0,1970.0,-73.8773741,40.8799937,3
596722,5121,25.0,20.0,11355.0,RM,4.0,25290.0,143801.0,19.0,100.0,9153924.0,2005.0,-73.82930019999999,40.7559919,1
597171,784,2.0,3.0,10001.0,O6,5.0,5496.0,84768.0,16.0,18.0,3884400.0,1924.0,-73.9908253,40.751707200000006,0
597179,1322,2.0,4.0,10017.0,O4,5.0,26900.0,563420.0,39.0,61.0,62539200.0,1964.0,-73.9710922,40.7547122,2
597188,807,2.0,3.0,10001.0,O6,5.0,13989.0,221227.0,16.0,10.0,15984450.0,1912.0,-73.98985490000001,40.748589100000004,0
597218,1012,2.0,3.0,10018.0,H2,5.0,9876.0,158519.0,29.0,3.0,11999520.0,2018.0,-73.988125,40.7550692,0
597219,1556,2.0,5.0,10128.0,D3,3.0,11250.0,162682.0,24.0,215.0,22171950.0,2019.0,-73.9479919,40.782480799999995,3
597260,1910,5.0,9.0,10027.0,O6,5.0,66474.0,285662.0,19.0,2.0,22222889.0,1972.0,-73.94752679999999,40.80910170000001,0
597273,2047,13.0,33.0,11201.0,O6,5.0,42709.0,691645.0,19.0,24.0,55808100.0,2002.0,-73.98453690000001,40.6940089,1
597702,1296,2.0,4.0,10017.0,O4,5.0,24786.0,520416.0,24.0,40.0,78361200.0,1923.0,-73.9775144,40.751601,0
598219,835,2.0,4.0,10001.0,D6,4.0,36025.0,886042.0,26.0,697.0,0.0,1912.0,-73.9875377,40.7492454,3
598537,266,30.0,26.0,11101.0,D6,4.0,66000.0,710860.0,54.0,791.0,63753750.0,1929.0,-73.9396359,40.747006400000004,1
598781,403,30.0,26.0,11101.0,D6,4.0,22256.0,882579.0,64.0,959.0,39464100.0,2019.0,-73.93620779999999,40.7502873,1
598895,423,30.0,26.0,11101.0,D6,4.0,11274.0,143713.0,20.0,114.0,11036700.0,2017.0,-73.9402575,40.7501028,1
598920,425,30.0,26.0,11101.0,D6,4.0,14920.0,390824.0,44.0,392.0,39497400.0,2015.0,-73.9423071,40.7505815,1
598935,418,30.0,26.0,11101.0,D7,4.0,4143.0,91114.0,24.0,88.0,781994.0,2019.0,-73.9368282,40.750724100000006,1
598953,418,30.0,26.0,11101.0,H9,5.0,6724.0,85140.0,16.0,1.0,9383400.0,2014.0,-73.93690090000001,40.7502081,1
598955,420,30.0,26.0,11101.0,O4,5.0,92653.0,1143631.0,27.0,1.0,166541400.0,2017.0,-73.9386056,40.748949200000006,1
